timestamp,tx_id,rx_id,link_type,throughput_mbps,is_active
37.0,vehicle_1,vehicle_0,V2V,659.8110161197217,False
37.0,vehicle_1,vehicle_2,V2V,449.59305951603903,False
37.0,vehicle_2,flow_east.1,V2V,153.16368092101192,False
37.0,vehicle_2,flow_east.2,V2V,892.8065204342937,False
37.0,vehicle_2,flow_west.1,V2V,138.38388343162617,False
37.0,vehicle_2,flow_west.2,V2V,424.934503470043,False
37.0,vehicle_2,vehicle_0,V2V,630.5841557288329,False
37.0,vehicle_2,vehicle_1,V2V,449.59305951603903,False
38.0,BS_1,flow_east.1,V2I,476.3684106313096,True
38.0,BS_1,flow_east.2,V2I,489.5090850913649,True
38.0,BS_1,flow_west.1,V2I,424.934503470043,True
38.0,BS_1,flow_west.2,V2I,383.1367406939028,True
38.0,BS_1,vehicle_0,V2I,524.9613339046247,True
38.0,BS_1,vehicle_1,V2I,580.2005163614133,True
38.0,BS_1,vehicle_2,V2I,464.5487982639571,True
38.0,flow_east.1,flow_east.2,V2V,164.9200861122167,False
38.0,flow_east.1,flow_west.1,V2V,641.4130243336377,False
38.0,flow_east.1,flow_west.2,V2V,113.12485083339482,False
38.0,flow_east.1,vehicle_0,V2V,185.219676465199,False
38.0,flow_east.1,vehicle_1,V2V,225.2365804468573,False
38.0,flow_east.1,vehicle_2,V2V,151.6468810835847,False
38.0,flow_east.2,flow_east.1,V2V,164.9200861122167,False
38.0,flow_east.2,flow_west.1,V2V,137.36165903793284,False
38.0,flow_east.2,flow_west.2,V2V,428.39877904433274,False
38.0,flow_east.2,vehicle_0,V2V,787.8194194200935,False
38.0,flow_east.2,vehicle_1,V2V,517.2040052485606,False
38.0,flow_east.2,vehicle_2,V2V,872.2560092279421,False
38.0,flow_west.1,flow_east.1,V2V,641.4130243336377,False
38.0,flow_west.1,flow_east.2,V2V,137.36165903793284,False
38.0,flow_west.1,flow_west.2,V2V,96.34730079615215,False
38.0,flow_west.1,vehicle_0,V2V,152.94647507816617,False
38.0,flow_west.1,vehicle_1,V2V,183.542141443624,False
38.0,flow_west.1,vehicle_2,V2V,127.00125407939515,False
38.0,flow_west.2,flow_east.1,V2V,113.12485083339482,False
38.0,flow_west.2,flow_east.2,V2V,428.39877904433274,False
38.0,flow_west.2,flow_west.1,V2V,96.34730079615215,False
38.0,flow_west.2,vehicle_0,V2V,361.6450064745535,False
38.0,flow_west.2,vehicle_1,V2V,284.89444455716944,False
38.0,flow_west.2,vehicle_2,V2V,493.3632037929179,False
38.0,vehicle_0,flow_east.1,V2V,185.219676465199,False
38.0,vehicle_0,flow_east.2,V2V,787.8194194200935,False
38.0,vehicle_0,flow_west.1,V2V,152.94647507816617,False
38.0,vehicle_0,flow_west.2,V2V,361.6450064745535,False
38.0,vehicle_0,vehicle_1,V2V,655.8664175191001,False
38.0,vehicle_0,vehicle_2,V2V,628.2884339656022,False
38.0,vehicle_1,flow_east.1,V2V,225.2365804468573,False
38.0,vehicle_1,flow_east.2,V2V,517.2040052485606,False
38.0,vehicle_1,flow_west.1,V2V,183.542141443624,False
38.0,vehicle_1,flow_west.2,V2V,284.89444455716944,False
38.0,vehicle_1,vehicle_0,V2V,655.8664175191001,False
38.0,vehicle_1,vehicle_2,V2V,446.73714671935096,False
38.0,vehicle_2,flow_east.1,V2V,151.6468810835847,False
38.0,vehicle_2,flow_east.2,V2V,872.2560092279421,False
38.0,vehicle_2,flow_west.1,V2V,127.00125407939515,False
38.0,vehicle_2,flow_west.2,V2V,493.3632037929179,False
38.0,vehicle_2,vehicle_0,V2V,628.2884339656022,False
38.0,vehicle_2,vehicle_1,V2V,446.73714671935096,False
39.0,BS_1,flow_east.1,V2I,487.2624953402165,True
39.0,BS_1,flow_east.2,V2I,477.6484836316672,True
39.0,BS_1,flow_west.1,V2I,412.68995161733034,True
39.0,BS_1,flow_west.2,V2I,393.0451922055537,True
39.0,BS_1,vehicle_0,V2I,510.4260699050956,True
39.0,BS_1,vehicle_1,V2I,567.8134435728895,True
39.0,BS_1,vehicle_2,V2I,450.8631993853019,True
39.0,flow_east.1,flow_east.2,V2V,164.4678501448139,False
39.0,flow_east.1,flow_west.1,V2V,537.2666073669767,False
39.0,flow_east.1,flow_west.2,V2V,121.25170121677829,False
39.0,flow_east.1,vehicle_0,V2V,183.542141443624,False
39.0,flow_east.1,vehicle_1,V2V,223.92580803175304,False
39.0,flow_east.1,vehicle_2,V2V,150.13860275087953,False
39.0,flow_east.2,flow_east.1,V2V,164.4678501448139,False
39.0,flow_east.2,flow_west.1,V2V,126.80689990678384,False
39.0,flow_east.2,flow_west.2,V2V,491.4357030047008,False
39.0,flow_east.2,vehicle_0,V2V,804.0314272242707,False
39.0,flow_east.2,vehicle_1,V2V,519.7884915181713,False
39.0,flow_east.2,vehicle_2,V2V,845.41839953993,False
39.0,flow_west.1,flow_east.1,V2V,537.2666073669767,False
39.0,flow_west.1,flow_east.2,V2V,126.80689990678384,False
39.0,flow_west.1,flow_west.2,V2V,96.0240081988317,False
39.0,flow_west.1,vehicle_0,V2V,140.028838409185,False
39.0,flow_west.1,vehicle_1,V2V,167.41923132085685,False
39.0,flow_west.1,vehicle_2,V2V,116.58931971340505,False
39.0,flow_west.2,flow_east.1,V2V,121.25170121677829,False
39.0,flow_west.2,flow_east.2,V2V,491.4357030047008,False
39.0,flow_west.2,flow_west.1,V2V,96.0240081988317,False
39.0,flow_west.2,vehicle_0,V2V,412.0636763275831,False
39.0,flow_west.2,vehicle_1,V2V,317.7702193510412,False
39.0,flow_west.2,vehicle_2,V2V,587.3809748781263,False
39.0,vehicle_0,flow_east.1,V2V,183.542141443624,False
39.0,vehicle_0,flow_east.2,V2V,804.0314272242707,False
39.0,vehicle_0,flow_west.1,V2V,140.028838409185,False
39.0,vehicle_0,flow_west.2,V2V,412.0636763275831,False
39.0,vehicle_0,vehicle_1,V2V,649.9516972366034,False
39.0,vehicle_0,vehicle_2,V2V,625.3374909751575,False
39.0,vehicle_1,flow_east.1,V2V,223.92580803175304,False
39.0,vehicle_1,flow_east.2,V2V,519.7884915181713,False
39.0,vehicle_1,flow_west.1,V2V,167.41923132085685,False
39.0,vehicle_1,flow_west.2,V2V,317.7702193510412,False
39.0,vehicle_1,vehicle_0,V2V,649.9516972366034,False
39.0,vehicle_1,vehicle_2,V2V,442.6166737931025,False
39.0,vehicle_2,flow_east.1,V2V,150.13860275087953,False
39.0,vehicle_2,flow_east.2,V2V,845.41839953993,False
39.0,vehicle_2,flow_west.1,V2V,116.58931971340505,False
39.0,vehicle_2,flow_west.2,V2V,587.3809748781263,False
39.0,vehicle_2,vehicle_0,V2V,625.3374909751575,False
39.0,vehicle_2,vehicle_1,V2V,442.6166737931025,False
40.0,BS_1,flow_east.1,V2I,498.8291520207459,True
40.0,BS_1,flow_east.2,V2I,465.186697097964,True
40.0,BS_1,flow_west.1,V2I,401.1313044189525,True
40.0,BS_1,flow_west.2,V2I,403.31353985775553,True
40.0,BS_1,flow_west.3,V2I,445.7857675690306,False
40.0,BS_1,vehicle_0,V2I,496.8992107842531,True
40.0,BS_1,vehicle_1,V2I,555.1224167725766,True
40.0,BS_1,vehicle_2,V2I,438.18565794811985,False
40.0,flow_east.1,flow_east.2,V2V,163.79074448133562,False
40.0,flow_east.1,flow_west.1,V2V,461.9983815384903,False
40.0,flow_east.1,flow_west.2,V2V,130.53130342008222,False
40.0,flow_east.1,flow_west.3,V2V,152.07938473439157,False
40.0,flow_east.1,vehicle_0,V2V,182.3485272471901,False
40.0,flow_east.1,vehicle_1,V2V,222.8794875252549,False
40.0,flow_east.1,vehicle_2,V2V,148.8526062168409,False
40.0,flow_east.2,flow_east.1,V2V,163.79074448133562,False
40.0,flow_east.2,flow_west.1,V2V,116.9579743496632,False
40.0,flow_east.2,flow_west.2,V2V,577.5910397123184,False
40.0,flow_east.2,flow_west.3,V2V,906.731313921271,False
40.0,flow_east.2,vehicle_0,V2V,808.995713268461,False
40.0,flow_east.2,vehicle_1,V2V,518.8191559100986,False
40.0,flow_east.2,vehicle_2,V2V,834.8196801783502,False
40.0,flow_west.1,flow_east.1,V2V,461.9983815384903,False
40.0,flow_west.1,flow_east.2,V2V,116.9579743496632,False
40.0,flow_west.1,flow_west.2,V2V,95.70147990581528,False
40.0,flow_west.1,flow_west.3,V2V,109.72888702437034,False
40.0,flow_west.1,vehicle_0,V2V,128.56276481054655,False
40.0,flow_west.1,vehicle_1,V2V,153.3810598217928,False
40.0,flow_west.1,vehicle_2,V2V,107.61946992815378,False
40.0,flow_west.2,flow_east.1,V2V,130.53130342008222,False
40.0,flow_west.2,flow_east.2,V2V,577.5910397123184,False
40.0,flow_west.2,flow_west.1,V2V,95.70147990581528,False
40.0,flow_west.2,flow_west.3,V2V,685.4770315840274,False
40.0,flow_west.2,vehicle_0,V2V,474.1293292787434,False
40.0,flow_west.2,vehicle_1,V2V,356.16245503513744,False
40.0,flow_west.2,vehicle_2,V2V,726.359011807826,False
40.0,flow_west.3,flow_east.1,V2V,152.07938473439157,False
40.0,flow_west.3,flow_east.2,V2V,906.731313921271,False
40.0,flow_west.3,flow_west.1,V2V,109.72888702437034,False
40.0,flow_west.3,flow_west.2,V2V,685.4770315840274,False
40.0,flow_west.3,vehicle_0,V2V,655.5377527241419,False
40.0,flow_west.3,vehicle_1,V2V,455.6307669226409,False
40.0,flow_west.3,vehicle_2,V2V,1238.3497512973688,False
40.0,vehicle_0,flow_east.1,V2V,182.3485272471901,False
40.0,vehicle_0,flow_east.2,V2V,808.995713268461,False
40.0,vehicle_0,flow_west.1,V2V,128.56276481054655,False
40.0,vehicle_0,flow_west.2,V2V,474.1293292787434,False
40.0,vehicle_0,flow_west.3,V2V,655.5377527241419,False
40.0,vehicle_0,vehicle_1,V2V,646.0100486415608,False
40.0,vehicle_0,vehicle_2,V2V,623.0428664083857,False
40.0,vehicle_1,flow_east.1,V2V,222.8794875252549,False
40.0,vehicle_1,flow_east.2,V2V,518.8191559100986,False
40.0,vehicle_1,flow_west.1,V2V,153.3810598217928,False
40.0,vehicle_1,flow_west.2,V2V,356.16245503513744,False
40.0,vehicle_1,flow_west.3,V2V,455.6307669226409,False
40.0,vehicle_1,vehicle_0,V2V,646.0100486415608,False
40.0,vehicle_1,vehicle_2,V2V,439.4509725574016,False
40.0,vehicle_2,flow_east.1,V2V,148.8526062168409,False
40.0,vehicle_2,flow_east.2,V2V,834.8196801783502,False
40.0,vehicle_2,flow_west.1,V2V,107.61946992815378,False
40.0,vehicle_2,flow_west.2,V2V,726.359011807826,False
40.0,vehicle_2,flow_west.3,V2V,1238.3497512973688,True
40.0,vehicle_2,vehicle_0,V2V,623.0428664083857,False
40.0,vehicle_2,vehicle_1,V2V,439.4509725574016,False
41.0,BS_1,flow_east.1,V2I,510.7486162257304,True
41.0,BS_1,flow_east.2,V2I,453.405016896485,False
41.0,BS_1,flow_east.3,V2I,615.5068955513373,True
41.0,BS_1,flow_west.1,V2I,389.9434981119616,True
41.0,BS_1,flow_west.2,V2I,413.9429968260788,False
41.0,BS_1,flow_west.3,V2I,458.81305023527017,False
41.0,BS_1,vehicle_0,V2I,482.4525595247408,True
41.0,BS_1,vehicle_1,V2I,541.8068048027193,True
41.0,BS_1,vehicle_2,V2I,426.5086088741244,False
41.0,flow_east.1,flow_east.2,V2V,163.1151400652523,False
41.0,flow_east.1,flow_east.3,V2V,308.6471151381865,False
41.0,flow_east.1,flow_west.1,V2V,403.31353985775553,False
41.0,flow_east.1,flow_west.2,V2V,140.64866925199493,False
41.0,flow_east.1,flow_west.3,V2V,165.3729865425162,False
41.0,flow_east.1,vehicle_0,V2V,180.68398393855293,False
41.0,flow_east.1,vehicle_1,V2V,222.0960944281053,False
41.0,flow_east.1,vehicle_2,V2V,147.99878257786776,False
41.0,flow_east.2,flow_east.1,V2V,163.1151400652523,False
41.0,flow_east.2,flow_east.3,V2V,338.33016610588925,False
41.0,flow_east.2,flow_west.1,V2V,108.31955951522995,False
41.0,flow_east.2,flow_west.2,V2V,703.5992904323093,False
41.0,flow_east.2,flow_west.3,V2V,1343.640883606034,False
41.0,flow_east.2,vehicle_0,V2V,822.5679108767769,False
41.0,flow_east.2,vehicle_1,V2V,519.1422474340515,False
41.0,flow_east.2,vehicle_2,V2V,826.5410896258616,False
41.0,flow_east.3,flow_east.1,V2V,308.6471151381865,False
41.0,flow_east.3,flow_east.2,V2V,338.33016610588925,False
41.0,flow_east.3,flow_west.1,V2V,184.739612501452,False
41.0,flow_east.3,flow_west.2,V2V,277.7712846982851,False
41.0,flow_east.3,flow_west.3,V2V,344.6520901297803,False
41.0,flow_east.3,vehicle_0,V2V,390.25345388552125,False
41.0,flow_east.3,vehicle_1,V2V,536.6182934833215,False
41.0,flow_east.3,vehicle_2,V2V,296.9888057615337,False
41.0,flow_west.1,flow_east.1,V2V,403.31353985775553,False
41.0,flow_west.1,flow_east.2,V2V,108.31955951522995,False
41.0,flow_west.1,flow_east.3,V2V,184.739612501452,False
41.0,flow_west.1,flow_west.2,V2V,95.37971581470896,False
41.0,flow_west.1,flow_west.3,V2V,109.55205435292454,False
41.0,flow_west.1,vehicle_0,V2V,118.2542125191518,False
41.0,flow_west.1,vehicle_1,V2V,140.64866925199493,False
41.0,flow_west.1,vehicle_2,V2V,99.62228024691149,False
41.0,flow_west.2,flow_east.1,V2V,140.64866925199493,False
41.0,flow_west.2,flow_east.2,V2V,703.5992904323093,False
41.0,flow_west.2,flow_east.3,V2V,277.7712846982851,False
41.0,flow_west.2,flow_west.1,V2V,95.37971581470896,False
41.0,flow_west.2,flow_west.3,V2V,679.5502989284676,False
41.0,flow_west.2,vehicle_0,V2V,559.3501618493508,False
41.0,flow_west.2,vehicle_1,V2V,403.001659624967,False
41.0,flow_west.2,vehicle_2,V2V,1003.5999136845288,True
41.0,flow_west.3,flow_east.1,V2V,165.3729865425162,False
41.0,flow_west.3,flow_east.2,V2V,1343.640883606034,True
41.0,flow_west.3,flow_east.3,V2V,344.6520901297803,False
41.0,flow_west.3,flow_west.1,V2V,109.55205435292454,False
41.0,flow_west.3,flow_west.2,V2V,679.5502989284676,False
41.0,flow_west.3,vehicle_0,V2V,862.9773530000882,False
41.0,flow_west.3,vehicle_1,V2V,532.4060317992868,False
41.0,flow_west.3,vehicle_2,V2V,788.4809876158897,False
41.0,vehicle_0,flow_east.1,V2V,180.68398393855293,False
41.0,vehicle_0,flow_east.2,V2V,822.5679108767769,False
41.0,vehicle_0,flow_east.3,V2V,390.25345388552125,False
41.0,vehicle_0,flow_west.1,V2V,118.2542125191518,False
41.0,vehicle_0,flow_west.2,V2V,559.3501618493508,False
41.0,vehicle_0,flow_west.3,V2V,862.9773530000882,False
41.0,vehicle_0,vehicle_1,V2V,638.7869298859572,False
41.0,vehicle_0,vehicle_2,V2V,625.9931873847293,False
41.0,vehicle_1,flow_east.1,V2V,222.0960944281053,False
41.0,vehicle_1,flow_east.2,V2V,519.1422474340515,False
41.0,vehicle_1,flow_east.3,V2V,536.6182934833215,False
41.0,vehicle_1,flow_west.1,V2V,140.64866925199493,False
41.0,vehicle_1,flow_west.2,V2V,403.001659624967,False
41.0,vehicle_1,flow_west.3,V2V,532.4060317992868,False
41.0,vehicle_1,vehicle_0,V2V,638.7869298859572,False
41.0,vehicle_1,vehicle_2,V2V,437.86941643731456,False
41.0,vehicle_2,flow_east.1,V2V,147.99878257786776,False
41.0,vehicle_2,flow_east.2,V2V,826.5410896258616,False
41.0,vehicle_2,flow_east.3,V2V,296.9888057615337,False
41.0,vehicle_2,flow_west.1,V2V,99.62228024691149,False
41.0,vehicle_2,flow_west.2,V2V,1003.5999136845288,False
41.0,vehicle_2,flow_west.3,V2V,788.4809876158897,False
41.0,vehicle_2,vehicle_0,V2V,625.9931873847293,False
41.0,vehicle_2,vehicle_1,V2V,437.86941643731456,False
42.0,BS_1,flow_east.1,V2I,522.6975882735633,True
42.0,BS_1,flow_east.2,V2I,441.66660397759455,True
42.0,BS_1,flow_east.3,V2I,607.6492483805958,True
42.0,BS_1,flow_west.1,V2I,379.1258652198573,True
42.0,BS_1,flow_west.2,V2I,425.2492486565875,False
42.0,BS_1,flow_west.3,V2I,472.21118956401847,False
42.0,BS_1,vehicle_0,V2I,469.01652704013384,False
42.0,BS_1,vehicle_1,V2I,528.8442644576172,True
42.0,BS_1,vehicle_2,V2I,414.2563606866034,False
42.0,flow_east.1,flow_east.2,V2V,162.44104059131612,False
42.0,flow_east.1,flow_east.3,V2V,307.47541450664505,False
42.0,flow_east.1,flow_west.1,V2V,356.16245503513744,False
42.0,flow_east.1,flow_west.2,V2V,152.07938473439157,False
42.0,flow_east.1,flow_west.3,V2V,180.20980304398353,False
42.0,flow_east.1,vehicle_0,V2V,179.26331980441284,False
42.0,flow_east.1,vehicle_1,V2V,221.0533753742114,False
42.0,flow_east.1,vehicle_2,V2V,146.72332664891255,False
42.0,flow_east.2,flow_east.1,V2V,162.44104059131612,False
42.0,flow_east.2,flow_east.3,V2V,337.72958468934917,False
42.0,flow_east.2,flow_west.1,V2V,100.45297540592982,False
42.0,flow_east.2,flow_west.2,V2V,939.5635725180862,False
42.0,flow_east.2,flow_west.3,V2V,816.2777986181343,False
42.0,flow_east.2,vehicle_0,V2V,831.5080636976193,False
42.0,flow_east.2,vehicle_1,V2V,518.1730341202119,False
42.0,flow_east.2,vehicle_2,V2V,814.6226638227499,False
42.0,flow_east.3,flow_east.1,V2V,307.47541450664505,False
42.0,flow_east.3,flow_east.2,V2V,337.72958468934917,False
42.0,flow_east.3,flow_west.1,V2V,168.790806700124,False
42.0,flow_east.3,flow_west.2,V2V,309.2334427079288,False
42.0,flow_east.3,flow_west.3,V2V,390.5634573866199,False
42.0,flow_east.3,vehicle_0,V2V,387.7751520915279,False
42.0,flow_east.3,vehicle_1,V2V,535.9700519808092,False
42.0,flow_east.3,vehicle_2,V2V,294.9623503870303,False
42.0,flow_west.1,flow_east.1,V2V,356.16245503513744,False
42.0,flow_west.1,flow_east.2,V2V,100.45297540592982,False
42.0,flow_west.1,flow_east.3,V2V,168.790806700124,False
42.0,flow_west.1,flow_west.2,V2V,95.05871581503864,False
42.0,flow_west.1,flow_west.3,V2V,109.55205435292454,False
42.0,flow_west.1,vehicle_0,V2V,109.02269909334596,False
42.0,flow_west.1,vehicle_1,V2V,129.54472577557377,False
42.0,flow_west.1,vehicle_2,V2V,92.20407771076891,False
42.0,flow_west.2,flow_east.1,V2V,152.07938473439157,False
42.0,flow_west.2,flow_east.2,V2V,939.5635725180862,False
42.0,flow_west.2,flow_east.3,V2V,309.2334427079288,False
42.0,flow_west.2,flow_west.1,V2V,95.05871581503864,False
42.0,flow_west.2,flow_west.3,V2V,674.283945634352,False
42.0,flow_west.2,vehicle_0,V2V,682.1841346663152,False
42.0,flow_west.2,vehicle_1,V2V,461.04246592429706,False
42.0,flow_west.2,vehicle_2,V2V,1101.861061635984,True
42.0,flow_west.3,flow_east.1,V2V,180.20980304398353,False
42.0,flow_west.3,flow_east.2,V2V,816.2777986181343,False
42.0,flow_west.3,flow_east.3,V2V,390.5634573866199,False
42.0,flow_west.3,flow_west.1,V2V,109.55205435292454,False
42.0,flow_west.3,flow_west.2,V2V,674.283945634352,False
42.0,flow_west.3,vehicle_0,V2V,1476.5101741259598,True
42.0,flow_west.3,vehicle_1,V2V,639.7716481713074,False
42.0,flow_west.3,vehicle_2,V2V,617.4722727843,False
42.0,vehicle_0,flow_east.1,V2V,179.26331980441284,False
42.0,vehicle_0,flow_east.2,V2V,831.5080636976193,False
42.0,vehicle_0,flow_east.3,V2V,387.7751520915279,False
42.0,vehicle_0,flow_west.1,V2V,109.02269909334596,False
42.0,vehicle_0,flow_west.2,V2V,682.1841346663152,False
42.0,vehicle_0,flow_west.3,V2V,1476.5101741259598,False
42.0,vehicle_0,vehicle_1,V2V,633.2084101052498,False
42.0,vehicle_0,vehicle_2,V2V,624.3540206300363,False
42.0,vehicle_1,flow_east.1,V2V,221.0533753742114,False
42.0,vehicle_1,flow_east.2,V2V,518.1730341202119,False
42.0,vehicle_1,flow_east.3,V2V,535.9700519808092,False
42.0,vehicle_1,flow_west.1,V2V,129.54472577557377,False
42.0,vehicle_1,flow_west.2,V2V,461.04246592429706,False
42.0,vehicle_1,flow_west.3,V2V,639.7716481713074,False
42.0,vehicle_1,vehicle_0,V2V,633.2084101052498,False
42.0,vehicle_1,vehicle_2,V2V,434.07726941071337,False
42.0,vehicle_2,flow_east.1,V2V,146.72332664891255,False
42.0,vehicle_2,flow_east.2,V2V,814.6226638227499,False
42.0,vehicle_2,flow_east.3,V2V,294.9623503870303,False
42.0,vehicle_2,flow_west.1,V2V,92.20407771076891,False
42.0,vehicle_2,flow_west.2,V2V,1101.861061635984,False
42.0,vehicle_2,flow_west.3,V2V,617.4722727843,False
42.0,vehicle_2,vehicle_0,V2V,624.3540206300363,False
42.0,vehicle_2,vehicle_1,V2V,434.07726941071337,False
43.0,BS_1,flow_east.1,V2I,534.9978261372823,True
43.0,BS_1,flow_east.2,V2I,430.6056712478352,False
43.0,BS_1,flow_east.3,V2I,598.8171026458018,True
43.0,BS_1,flow_west.1,V2I,369.29031496325825,True
43.0,BS_1,flow_west.2,V2I,436.6048011435362,False
43.0,BS_1,flow_west.3,V2I,485.9792833883489,True
43.0,BS_1,vehicle_0,V2I,455.3127087212257,True
43.0,BS_1,vehicle_1,V2I,515.5893702838652,True
43.0,BS_1,vehicle_2,V2I,403.31353985775553,True
43.0,flow_east.1,flow_east.2,V2V,161.99247883544243,False
43.0,flow_east.1,flow_east.3,V2V,307.7682200008818,False
43.0,flow_east.1,flow_west.1,V2V,318.0657378595193,False
43.0,flow_east.1,flow_west.2,V2V,164.9200861122167,False
43.0,flow_east.1,flow_west.3,V2V,196.922096159816,False
43.0,flow_east.1,vehicle_0,V2V,177.61302667536782,False
43.0,flow_east.1,vehicle_1,V2V,220.27269582049507,False
43.0,flow_east.1,vehicle_2,V2V,145.8765529818815,False
43.0,flow_east.2,flow_east.1,V2V,161.99247883544243,False
43.0,flow_east.2,flow_east.3,V2V,336.52922116487616,False
43.0,flow_east.2,flow_west.1,V2V,93.62366808009484,False
43.0,flow_east.2,flow_west.2,V2V,1284.1850087630726,False
43.0,flow_east.2,flow_west.3,V2V,641.4130243336377,False
43.0,flow_east.2,vehicle_0,V2V,851.7124536241374,False
43.0,flow_east.2,vehicle_1,V2V,519.1422474340515,False
43.0,flow_east.2,vehicle_2,V2V,804.6932948844094,False
43.0,flow_east.3,flow_east.1,V2V,307.7682200008818,False
43.0,flow_east.3,flow_east.2,V2V,336.52922116487616,False
43.0,flow_east.3,flow_west.1,V2V,155.34523713562018,False
43.0,flow_east.3,flow_west.2,V2V,344.6520901297803,False
43.0,flow_east.3,flow_west.3,V2V,444.5177274754267,False
43.0,flow_east.3,vehicle_0,V2V,382.2103967038647,False
43.0,flow_east.3,vehicle_1,V2V,532.0821408606605,False
43.0,flow_east.3,vehicle_2,V2V,292.363120871729,False
43.0,flow_west.1,flow_east.1,V2V,318.0657378595193,False
43.0,flow_west.1,flow_east.2,V2V,93.62366808009484,False
43.0,flow_west.1,flow_east.3,V2V,155.34523713562018,False
43.0,flow_west.1,flow_west.2,V2V,94.8985023127603,False
43.0,flow_west.1,flow_west.3,V2V,109.55205435292454,False
43.0,flow_west.1,vehicle_0,V2V,100.78659203929546,False
43.0,flow_west.1,vehicle_1,V2V,119.74693786485228,False
43.0,flow_west.1,vehicle_2,V2V,85.9321310750522,False
43.0,flow_west.2,flow_east.1,V2V,164.9200861122167,False
43.0,flow_west.2,flow_east.2,V2V,1284.1850087630726,True
43.0,flow_west.2,flow_east.3,V2V,344.6520901297803,False
43.0,flow_west.2,flow_west.1,V2V,94.8985023127603,False
43.0,flow_west.2,flow_west.3,V2V,670.3353658088656,False
43.0,flow_west.2,vehicle_0,V2V,913.0314649894414,False
43.0,flow_west.2,vehicle_1,V2V,536.942441397319,False
43.0,flow_west.2,vehicle_2,V2V,759.0545883608951,False
43.0,flow_west.3,flow_east.1,V2V,196.922096159816,False
43.0,flow_west.3,flow_east.2,V2V,641.4130243336377,False
43.0,flow_west.3,flow_east.3,V2V,444.5177274754267,False
43.0,flow_west.3,flow_west.1,V2V,109.55205435292454,False
43.0,flow_west.3,flow_west.2,V2V,670.3353658088656,False
43.0,flow_west.3,vehicle_0,V2V,828.5278134167751,False
43.0,flow_west.3,vehicle_1,V2V,815.9467663150862,False
43.0,flow_west.3,vehicle_2,V2V,514.6208391819343,False
43.0,vehicle_0,flow_east.1,V2V,177.61302667536782,False
43.0,vehicle_0,flow_east.2,V2V,851.7124536241374,False
43.0,vehicle_0,flow_east.3,V2V,382.2103967038647,False
43.0,vehicle_0,flow_west.1,V2V,100.78659203929546,False
43.0,vehicle_0,flow_west.2,V2V,913.0314649894414,False
43.0,vehicle_0,flow_west.3,V2V,828.5278134167751,False
43.0,vehicle_0,vehicle_1,V2V,624.6818341462133,False
43.0,vehicle_0,vehicle_2,V2V,628.6163652986463,False
43.0,vehicle_1,flow_east.1,V2V,220.27269582049507,False
43.0,vehicle_1,flow_east.2,V2V,519.1422474340515,False
43.0,vehicle_1,flow_east.3,V2V,532.0821408606605,False
43.0,vehicle_1,flow_west.1,V2V,119.74693786485228,False
43.0,vehicle_1,flow_west.2,V2V,536.942441397319,False
43.0,vehicle_1,flow_west.3,V2V,815.9467663150862,False
43.0,vehicle_1,vehicle_0,V2V,624.6818341462133,False
43.0,vehicle_1,vehicle_2,V2V,432.1831257564513,False
43.0,vehicle_2,flow_east.1,V2V,145.8765529818815,False
43.0,vehicle_2,flow_east.2,V2V,804.6932948844094,False
43.0,vehicle_2,flow_east.3,V2V,292.363120871729,False
43.0,vehicle_2,flow_west.1,V2V,85.9321310750522,False
43.0,vehicle_2,flow_west.2,V2V,759.0545883608951,False
43.0,vehicle_2,flow_west.3,V2V,514.6208391819343,False
43.0,vehicle_2,vehicle_0,V2V,628.6163652986463,False
43.0,vehicle_2,vehicle_1,V2V,432.1831257564513,False
44.0,BS_1,flow_east.1,V2I,546.3504268818554,True
44.0,BS_1,flow_east.2,V2I,419.9038163766986,True
44.0,BS_1,flow_east.3,V2I,588.3606159779036,True
44.0,BS_1,flow_west.1,V2I,359.51066214326494,True
44.0,BS_1,flow_west.2,V2I,448.9581836940701,False
44.0,BS_1,flow_west.3,V2I,500.4380786695991,False
44.0,BS_1,vehicle_0,V2I,442.9334316748264,False
44.0,BS_1,vehicle_1,V2I,502.3695520212981,False
44.0,BS_1,vehicle_2,V2I,392.7348102952046,True
44.0,flow_east.1,flow_east.2,V2V,161.32089574806133,False
44.0,flow_east.1,flow_east.3,V2V,306.59747864438486,False
44.0,flow_east.1,flow_west.1,V2V,286.3260103393144,False
44.0,flow_east.1,flow_west.2,V2V,179.26331980441284,False
44.0,flow_east.1,flow_west.3,V2V,215.61336045783145,False
44.0,flow_east.1,vehicle_0,V2V,176.2046544619587,False
44.0,flow_east.1,vehicle_1,V2V,218.9741667565216,False
44.0,flow_east.1,vehicle_2,V2V,144.82207005292682,False
44.0,flow_east.2,flow_east.1,V2V,161.32089574806133,False
44.0,flow_east.2,flow_east.3,V2V,335.92944104153315,False
44.0,flow_east.2,flow_west.1,V2V,87.43244139965229,False
44.0,flow_east.2,flow_west.2,V2V,812.6365909192866,False
44.0,flow_east.2,flow_west.3,V2V,534.0257649449762,False
44.0,flow_east.2,vehicle_0,V2V,863.640065208767,False
44.0,flow_east.2,vehicle_1,V2V,520.4348166892335,False
44.0,flow_east.2,vehicle_2,V2V,795.4282207993001,False
44.0,flow_east.3,flow_east.1,V2V,306.59747864438486,False
44.0,flow_east.3,flow_east.2,V2V,335.92944104153315,False
44.0,flow_east.3,flow_west.1,V2V,143.1441375310529,False
